Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Syria,SYR,Total fossil fuels and cement,GCP,CO2,3.2187,3.0609,3.1999,3.6063,4.3613,3.6723,4.9109,4.6032,5.9539,7.2326,6.6499,8.8742,7.7563,7.8852,9.6544,11.1712,13.7371,14.6324,15.1814,22.4846,20.7267,26.5346,24.3644,27.7745,32.849,29.3894,31.0732,35.9429,36.6791,34.2713,37.0453,42.2007,42.5611,45.2217,46.1898,41.2002,42.3223,45.3772,49.7575,51.7714,50.4815,48.1407,38.4386,53.5814,50.3846,49.8808,52.8404,65.7185,66.8774,61.5622,60.7164,56.1393,43.7901,35.809,30.112,28.6755,28.5082,26.4014,25.8777,26.9607
Syria,SYR,Oil,GCP,CO2,2.9678,2.7846,2.8876,3.261,4.0377,3.3269,4.5947,4.3015,5.496,6.5696,5.8436,8.0242,6.8916,7.0939,8.8266,10.2702,12.2638,13.0149,13.4029,20.7862,19.0052,24.5122,22.2182,25.1786,29.9389,26.498,28.3341,29.0746,30.0301,27.4148,28.3813,32.104,31.3748,32.7515,32.8415,32.4154,33.206,32.5986,34.5039,36.0318,34.8385,34.306,22.9681,37.6267,33.9885,35.432,38.2422,51.34,52.9192,45.1854,39.8423,38.0177,28.9762,23.5608,19.0432,18.745,19.738,16.979,16.7273,17.1604
Syria,SYR,Coal,GCP,CO2,0.010992,0.010992,0.010979,0.007328,0.010992,0.010992,0.010992,0.003664,0.003664,0.010992,0.003666,0.01832,0.0036657,0.010987,0.003664,0.007328,0.010989,0.010989,0.01832,0.01099,0.010992,0.021984,0.025652,0.018322,0.010991,0.003664,0.0036636,0.0036636,0.003664,,,0.003664,0.003664,0.0036643,0.0036637,0.014656,0.010993,0.010992,0.010992,0.010992,0.010991,0.010992,0.0073287,0.010991,0.010991,0.010991,0.010991,0.010992,0.010992,0.010991,0.010992,0.010992,0.0036637,0.0036636,0.0036636,0.003664,0.003664,0.003664,0.003664,0.003664
Syria,SYR,Gas flaring,GCP,CO2,,,,,,,,,,,0.32628,0.38106,0.36291,0.36257,0.34808,0.40304,0.69597,0.86082,1.0076,0.74367,0.68517,0.83539,0.83552,0.78786,0.73272,0.68883,0.15021,4.455,3.4845,2.5316,4.0707,4.9867,5.8807,6.8852,7.463,1.8576,1.8578,2.3963,2.4915,2.5282,2.528,1.5609,1.114,1.4875,1.5241,1.4875,1.209,1.0223,0.83539,0.74375,0.85371,1.2824,0.76205,1.0222,0.65211,0.55693,1.1139,1.8576,1.8576,1.8576
Syria,SYR,Gas,GCP,CO2,,,,,,,,,,0.19053,,,,,,,0.22344,0.069599,0.065952,0.069605,0.0916,0.0916,0.095278,0.14658,0.24912,0.29678,0.74737,0.73639,1.7367,2.8466,3.1327,3.6567,3.7812,3.7449,4.0594,5.1186,5.4525,8.4565,10.9407,11.2008,11.3136,10.3655,12.6127,12.7022,13.1675,11.3136,11.6837,11.4976,11.2008,13.7612,17.8583,15.059,11.962,9.8295,9.0856,7.9729,6.9543,6.8627,6.5906,7.2404
Syria,SYR,Cement,GCP,CO2,0.23986,0.2653,0.3013,0.33799,0.31255,0.33435,0.30528,0.29801,0.45429,0.46155,0.47635,0.45065,0.49813,0.41775,0.47609,0.49063,0.54293,0.67601,0.68661,0.87418,0.93376,1.0735,1.1898,1.6431,1.9173,1.902,1.8379,1.6733,1.4241,1.4783,1.4605,1.4497,1.5206,1.8364,1.8223,1.7938,1.7949,1.9148,1.8104,1.9996,1.7905,1.8973,1.7365,1.754,1.6936,1.6368,1.6945,1.8476,1.911,1.8609,2.151,1.7693,2.0862,1.3929,1.3275,1.397,0.69849,0.69849,0.69849,0.69849
Tajikistan,TJK,Total fossil fuels and cement,GCP,CO2,4.068,4.1953,4.4033,4.7223,5.0222,5.3276,5.6264,5.8833,6.0486,6.2993,6.6257,7.0323,7.4003,7.7143,8.0097,8.421,8.7449,9.0421,9.3523,9.4292,9.8,9.614,9.795,9.9345,10.0229,10.8086,10.8369,10.7925,11.0807,10.8333,10.1331,9.1224,7.2946,5.1614,2.3474,2.4429,2.8225,2.1489,2.4944,2.5155,2.2321,2.2855,1.8729,2.0622,2.5473,2.4212,2.6341,3.2043,2.8816,2.431,2.5104,2.3164,2.9041,2.8692,4.4855,5.1628,6.3054,6.8727,7.4733,8.9799
Tajikistan,TJK,Oil,GCP,CO2,1.6868,1.7989,1.9736,2.1445,2.2878,2.4303,2.5859,2.7852,2.9362,3.1196,3.3793,3.5698,3.8457,4.0922,4.3404,4.5744,4.6964,4.8558,5.1515,5.1937,5.3429,5.3364,5.3804,5.3911,5.3043,5.4561,5.4751,4.9446,4.9196,4.8323,4.6091,4.4998,2.9568,1.7977,0.65586,0.67051,0.63021,0.63021,0.9673,1.0039,0.72914,0.78043,0.76944,0.83173,1.0772,0.91739,1.1102,1.5206,1.4729,1.5975,1.6879,1.4546,1.837,1.837,2.5517,2.8433,2.7794,2.3754,2.6295,2.6853
Tajikistan,TJK,Coal,GCP,CO2,2.0399,1.9774,1.9304,1.9893,2.0409,2.1035,2.1651,2.1568,2.1118,2.1249,2.2519,2.279,2.3299,2.3314,2.3132,2.376,2.4458,2.4817,2.4409,2.4528,2.5973,2.3267,2.3673,2.3561,2.3582,2.7375,2.822,2.9,2.9422,2.7855,2.3195,1.4681,0.93432,0.51992,0.11358,0.051296,0.021984,0.062288,0.047632,0.032976,0.043968,0.065952,0.080608,0.10626,0.16122,0.1688,0.17587,0.3151,0.34075,0.30778,0.33758,0.37006,0.7026,0.87458,1.4791,1.7587,2.9881,3.9627,4.3086,5.7597
Tajikistan,TJK,Gas flaring,GCP,CO2,,,,,,,,,,,,0.082123,0.077901,0.091739,0.09967,0.11038,0.12287,0.13246,0.14081,0.076636,0.077255,0.075859,0.075782,0.074753,0.074197,0.080619,0.070717,0.066467,0.14658,0.14235,0.093067,0.086578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Gas,GCP,CO2,0.24544,0.31362,0.38272,0.46529,0.56308,0.6492,0.71629,0.77476,0.83049,0.88151,0.8118,0.91068,0.95013,0.99452,1.0435,1.1352,1.2513,1.3398,1.3902,1.4847,1.5572,1.6499,1.7528,1.8863,2.0561,2.3001,2.2272,2.6307,2.8181,2.8194,2.8678,2.8433,3.2207,2.7058,1.4876,1.6744,2.1471,1.44,1.4729,1.4656,1.4363,1.407,0.97829,1.0516,1.2274,1.2293,1.2311,1.2384,0.98928,0.44334,0.36693,0.37006,0.27079,0.0073187,0.0073221,0.007328,0.0073238,0.0036658,0.004254,0.0039973
Tajikistan,TJK,Cement,GCP,CO2,0.095766,0.10536,0.11656,0.12311,0.13034,0.14467,0.15906,0.16655,0.17012,0.17319,0.18264,0.1907,0.19671,0.20451,0.2129,0.22495,0.22849,0.23232,0.22874,0.22145,0.22525,0.22523,0.21886,0.22618,0.23004,0.23431,0.24177,0.25074,0.25415,0.2538,0.24362,0.22464,0.1828,0.13795,0.090422,0.046632,0.023189,0.016473,0.006553,0.013034,0.022682,0.032129,0.044598,0.07264,0.081403,0.10568,0.11697,0.1302,0.078689,0.082403,0.11801,0.12163,0.093688,0.15026,0.44736,0.55349,0.53057,0.53094,0.53094,0.53094
Tanzania,TZA,Total fossil fuels and cement,GCP,CO2,0.82806,0.70349,0.76578,0.80242,1.0332,1.1615,1.3701,1.7581,1.6518,1.7947,1.7654,2.4615,2.1645,3.1827,2.3035,2.2816,2.786,2.0076,2.1973,2.0628,1.8736,2.1068,2.1483,2.1963,2.347,2.3379,2.2776,2.3675,2.2717,2.1616,2.111,2.2536,2.1763,2.425,2.0636,2.4337,2.5275,2.823,2.4815,2.4579,2.5709,3.0396,3.487,3.6862,4.2317,5.3601,5.879,5.7103,5.9154,5.7709,6.9249,7.7521,9.0622,9.9081,9.9003,10.6375,10.5353,11.0186,11.5019,11.6263
Tanzania,TZA,Oil,GCP,CO2,0.82438,0.69616,0.75478,0.79509,1.0296,1.1578,1.3338,1.6818,1.5647,1.7038,1.6708,2.3633,2.0299,3.0228,2.1508,2.1469,2.6564,1.8723,2.074,1.9273,1.7291,1.9236,1.9639,1.9969,2.1764,2.1947,2.1361,2.2314,2.1837,1.9309,1.8796,2.0229,1.9456,1.9412,1.7844,2.0775,2.0812,2.4988,2.0445,1.9236,2.0262,2.4732,2.8652,3.0668,3.2939,4.056,4.3455,3.9839,4.144,3.7776,4.5593,4.9844,6.004,6.8968,6.4157,7.0642,6.9689,6.7967,7.0184,7.2235
Tanzania,TZA,Coal,GCP,CO2,0.0036803,0.007328,0.010992,0.007328,0.003664,0.0036756,0.010963,0.003664,0.010968,0.007328,0.010992,0.010992,0.01832,0.003664,0.007328,0.0036699,0.010992,0.010992,0.014632,0.003664,0.0036711,0.003664,0.003664,0.010992,0.007328,0.010992,0.010992,0.007328,0.007328,0.007328,0.010992,0.010974,0.010992,0.2642,0.15022,0.11358,0.15022,0.07328,0.12091,0.19786,0.20885,0.20518,0.20885,0.14656,0.17221,0.080608,0.047632,0.073233,0.040304,,,0.21607,0.20893,0.22708,0.65219,0.6815,0.7328,1.4949,1.726,1.4765
Tanzania,TZA,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010992,0.003664,0.003664,0.0036617,0.003664,0.003664,0.0036621,0.0036623,0.0036655,0.0036627,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664
Tanzania,TZA,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24549,0.67784,0.94531,1.0179,1.0516,1.2421,1.4722,1.6261,1.8584,1.868,1.7404,1.6744,1.5902,1.4839,1.5145,1.6833
Tanzania,TZA,Cement,GCP,CO2,,,,,,,0.025372,0.072686,0.076151,0.083589,0.083589,0.087223,0.1163,0.15627,0.14537,0.13104,0.11858,0.12433,0.10866,0.13186,0.14086,0.17956,0.18073,0.18843,0.16324,0.13217,0.13049,0.12881,0.080614,0.22334,0.22035,0.21966,0.21968,0.21967,0.129,0.24264,0.2961,0.25085,0.31607,0.33642,0.33591,0.36122,0.41287,0.4729,0.50903,0.54195,0.53688,0.63159,0.6759,0.74753,0.88981,0.92194,0.98713,0.91265,1.0883,1.2137,1.2397,1.2393,1.2393,1.2393
Thailand,THA,Total fossil fuels and cement,GCP,CO2,3.7095,4.1407,5.0268,5.5616,7.4703,7.4402,9.4654,12.1501,17.0757,14.54,15.3525,19.2211,21.8055,24.4202,24.2105,24.3715,28.7162,32.0649,34.947,36.5865,39.9562,37.8168,37.6356,42.1173,45.5558,48.2304,49.2234,56.3062,66.2029,77.7842,87.9172,96.7461,106.0945,121.2135,134.5066,156.6361,173.7286,179.0595,159.2394,166.1435,170.6976,182.4845,192.0544,203.2374,218.5142,224.3461,227.7169,230.7618,228.1163,243.2793,256.4223,253.8007,270.1745,286.0687,279.9943,283.2931,281.7047,286.336,292.453,288.2797
Thailand,THA,Oil,GCP,CO2,3.3013,3.62,4.4005,4.9208,6.83,6.6762,8.5371,10.9191,15.5573,12.9596,13.5934,17.3194,19.7233,22.1452,21.662,21.7755,25.7946,28.957,31.7086,32.5473,35.713,32.4887,29.562,33.4018,34.6074,33.0273,34.2034,38.0543,42.627,51.1604,55.5266,59.655,65.3401,74.9984,82.5133,98.2502,104.8329,105.296,96.4182,96.6731,94.3203,90.4752,94.9819,102.6433,111.2812,113.1993,111.1071,106.6791,98.3967,104.5538,107.1919,107.5677,113.1941,118.3032,117.8745,117.1051,121.3224,124.4148,126.4863,128.2895
Thailand,THA,Coal,GCP,CO2,0.14656,0.12091,0.15022,0.15022,0.11719,0.14649,0.19419,0.37362,0.34808,0.39205,0.46166,0.52772,0.41403,0.44334,0.6118,0.63011,0.73646,0.63014,0.795,1.5389,1.7294,1.8467,2.5755,2.451,2.7808,5.9796,6.1079,7.7457,8.277,9.9331,13.5903,15.619,16.6859,18.1185,20.5294,24.0725,30.3239,30.4112,24.5195,27.7591,30.0845,34.7604,35.1158,37.6366,42.2027,41.1944,45.2541,51.6083,56.301,52.9786,56.1443,62.8999,63.3021,66.2195,60.8664,64.6183,59.1003,62.7643,66.9153,59.6012
Thailand,THA,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,0.56059,2.4473,2.9456,4.4404,5.6792,5.4081,6.1885,10.3068,10.2482,11.1207,13.8128,14.8026,16.6895,18.767,19.4888,22.1054,27.5753,28.6415,30.9285,35.4448,45.4043,48.548,49.2222,50.0254,54.0403,54.9417,57.7749,60.2911,71.6579,80.9829,70.4954,80.5446,86.6206,86.5913,86.3898,84.5395,82.4144,82.3087,83.6465
Thailand,THA,Cement,GCP,CO2,0.26167,0.39977,0.47609,0.49063,0.52308,0.61752,0.73413,0.85743,1.1702,1.1884,1.2974,1.374,1.6681,1.8317,1.9368,1.9659,2.1852,2.4778,2.4434,2.5003,2.5138,2.9208,3.0508,3.3189,3.7272,3.5442,3.504,4.3177,4.9921,6.4425,7.6795,7.6593,9.266,11.4071,12.6969,14.8246,16.4664,15.777,9.6603,10.7828,10.848,11.8447,13.4087,13.7353,15.0049,15.9122,16.414,14.6997,13.1275,14.0889,12.1032,12.8377,13.1338,14.9254,14.6621,15.1799,16.7426,16.7426,16.7426,16.7426
Timor-Leste,TLS,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16122,0.16122,0.17587,0.17587,0.17954,0.1832,0.20152,0.22717,0.2345,0.24549,0.29312,0.44334,0.51296,0.50197,0.49464,0.4983,0.52042,0.55445
Timor-Leste,TLS,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16122,0.16122,0.17587,0.17587,0.17954,0.1832,0.20152,0.22717,0.2345,0.24549,0.29312,0.44334,0.51296,0.50197,0.49464,0.4983,0.52042,0.55445
Timor-Leste,TLS,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Total fossil fuels and cement,GCP,CO2,0.065952,0.0916,0.087936,0.10626,0.1319,0.1319,0.17954,0.19786,0.19419,0.24182,0.2748,0.3151,0.40486,0.41151,0.39027,0.31144,0.32243,0.46166,0.35541,1.3813,0.7933,0.7053,0.81661,0.62247,0.6933,0.65741,0.84583,0.92262,0.96091,1.0214,0.97267,1.0485,1.0307,1.0689,1.0049,1.1747,1.2652,0.87899,1.29,1.8504,1.3314,1.1589,1.3225,1.8047,1.7439,1.7216,1.5005,1.5168,1.5228,2.7408,2.5957,2.5039,2.2156,2.1287,2.2381,2.6864,3.0976,3.0492,3.1673,3.2614
Togo,TGO,Oil,GCP,CO2,0.065952,0.0916,0.087936,0.10626,0.1319,0.1319,0.17954,0.19786,0.19419,0.24182,0.2748,0.3151,0.34075,0.34442,0.31144,0.31144,0.32243,0.46166,0.35541,1.3813,0.56792,0.48365,0.59357,0.42869,0.48731,0.4067,0.53494,0.58258,0.60456,0.6412,0.57525,0.64853,0.65952,0.68883,0.68883,0.77677,0.85371,0.77677,0.916,1.2348,1.0113,0.76211,0.83173,1.0626,0.99661,0.93798,0.82074,0.91234,1.0516,2.1947,2.0445,1.865,1.5755,1.6146,1.7294,1.799,2.2688,2.235,2.3532,2.4473
Togo,TGO,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014656,0.032976,0.040366,0.07328,0.07328,0.014637,,,
Togo,TGO,Cement,GCP,CO2,,,,,,,,,,,,,0.064109,0.06709,0.078829,,,,,,0.22538,0.22165,0.22304,0.19379,0.20599,0.25071,0.31089,0.34005,0.35635,0.38019,0.39743,0.39994,0.37115,0.38009,0.31609,0.39797,0.41146,0.10222,0.37397,0.61567,0.32011,0.3968,0.49074,0.74217,0.74732,0.78361,0.67977,0.60442,0.47121,0.5461,0.55119,0.62429,0.60713,0.47374,0.43537,0.81414,0.81414,0.81414,0.81414,0.81414
Tonga,TON,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.010992,0.025648,0.01832,0.021984,0.025648,0.021984,0.032976,0.029312,0.029312,0.03664,0.040304,0.040304,0.047632,0.043968,0.047632,0.047632,0.047632,0.047632,0.05496,0.069616,0.069616,0.076944,0.095264,0.069616,0.084272,0.0916,0.095264,0.076944,0.098928,0.087936,0.10992,0.095264,0.087936,0.10259,0.11725,0.10992,0.11358,0.12824,0.11358,0.12091,0.1319,0.11725,0.10259,0.10626,0.11358,0.11358,0.12091,0.12824,0.15755,0.16455,0.1753
Tonga,TON,Oil,GCP,CO2,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.010992,0.025648,0.01832,0.021984,0.025648,0.021984,0.032976,0.029312,0.029312,0.03664,0.040304,0.040304,0.047632,0.043968,0.047632,0.047632,0.047632,0.047632,0.05496,0.069616,0.069616,0.076944,0.095264,0.069616,0.084272,0.0916,0.095264,0.076944,0.098928,0.087936,0.10992,0.095264,0.087936,0.10259,0.11725,0.10992,0.11358,0.12824,0.11358,0.12091,0.1319,0.11725,0.10259,0.10626,0.11358,0.11358,0.12091,0.12824,0.15755,0.16455,0.1753
Tonga,TON,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Total fossil fuels and cement,GCP,CO2,2.5787,4.5979,7.2321,1.3074,3.7915,5.1911,4.0515,4.6342,4.0369,3.9012,8.9904,8.0964,8.2355,9.3898,10.042,9.6133,15.9108,16.1593,15.3119,16.7071,16.9194,17.2424,18.4052,16.2755,17.5044,20.7231,17.3548,17.4891,15.8331,16.105,16.9825,16.9683,19.1042,17.4118,17.0232,16.4602,20.7683,20.5602,19.7511,22.4658,24.191,26.57,28.5906,32.2505,32.5742,37.943,42.4141,45.2356,44.0949,44.2193,46.9586,46.6787,45.556,45.2357,46.3448,45.121,40.0521,39.9678,37.8656,37.8639
Trinidad and Tobago,TTO,Oil,GCP,CO2,1.02,2.9568,5.5216,,1.6158,2.8449,1.3007,1.6232,0.87203,0.70715,3.3539,2.6967,2.9568,3.4808,3.2756,2.7297,8.1597,7.6925,6.3717,7.0987,5.7512,6.6369,5.1453,1.9639,2.8946,3.4075,2.7852,2.726,2.9136,2.2235,3.5541,3.1957,4.8548,3.609,2.9086,2.7553,4.5507,4.514,3.2316,3.9022,4.2722,3.7268,3.6127,4.4774,2.5682,4.019,4.0011,4.9647,5.016,4.7888,4.6386,4.9061,4.7229,3.8545,4.7592,5.1333,4.056,5.1145,4.8455,4.5291
Trinidad and Tobago,TTO,Coal,GCP,CO2,0.0036692,,0.003664,0.003664,0.003664,0.0036614,0.003664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Gas flaring,GCP,CO2,,,,,,,,,,,1.9207,1.7844,1.5242,2.3083,3.4661,3.8545,3.8728,3.8297,3.2316,3.1847,3.8793,3.9433,5.9149,6.4083,6.6648,7.7384,7.007,6.8334,5.5926,4.2053,2.4879,2.7156,2.9312,2.5575,2.1686,1.9492,2.7553,1.9566,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Gas,GCP,CO2,1.4677,1.5938,1.6268,1.5938,2.0848,2.2481,2.6417,2.9165,3.0594,3.0741,3.5812,3.4881,3.6127,3.4771,3.1804,2.9019,3.7629,4.5334,5.6023,6.3218,7.2019,6.5966,7.2562,7.7237,7.7604,9.4275,7.4175,7.786,7.1684,9.5096,10.7502,10.8478,11.1092,11.0176,11.6966,11.516,13.1977,13.8096,16.2242,18.2687,19.6024,22.5477,24.666,27.4544,29.6897,33.6433,38.0543,39.9083,38.6992,39.0876,42.0078,41.4508,40.5788,41.0698,41.2607,39.6628,35.7167,34.574,32.7407,33.0555
Trinidad and Tobago,TTO,Cement,GCP,CO2,0.087347,0.047246,0.079954,0.079954,0.087223,0.094425,0.10539,0.094491,0.10539,0.11993,0.13452,0.1272,0.14174,0.12357,0.11993,0.1272,0.11531,0.10364,0.10626,0.10185,0.086999,0.065564,0.088919,0.17959,0.18468,0.14972,0.14507,0.14369,0.15855,0.16658,0.19041,0.20923,0.20892,0.22763,0.24939,0.23966,0.26455,0.28,0.29529,0.29492,0.31642,0.29549,0.3118,0.31872,0.31633,0.28072,0.3587,0.36261,0.37967,0.34293,0.31221,0.32179,0.25426,0.31142,0.32493,0.32495,0.27935,0.27935,0.27935,0.27935
Tunisia,TUN,Total fossil fuels and cement,GCP,CO2,1.7241,1.7647,1.7939,1.9441,2.7535,2.4604,2.8816,3.0832,3.5923,3.8521,3.7387,4.2076,4.7314,4.8234,5.3912,5.5411,5.8414,6.7487,7.4779,8.7503,9.4653,9.8002,9.4929,11.2497,11.4885,11.8709,11.9924,11.6633,12.3768,13.1404,13.1271,15.3629,14.8918,16.3539,15.7761,15.5488,16.5808,16.7478,17.8085,18.1202,19.6703,20.5453,20.5586,20.9255,21.9266,22.2687,22.6025,23.6844,24.3334,24.3216,27.1025,25.5243,26.3064,26.8655,27.8921,29.2746,29.0081,29.62,30.3571,31.0129
Tunisia,TUN,Oil,GCP,CO2,1.3953,1.4509,1.509,1.6525,2.4036,2.0843,2.4146,2.4732,3.0014,3.2103,3.0954,3.6645,3.9859,3.9938,4.2173,4.4188,4.8065,5.6352,6.0639,6.9066,7.4196,7.5625,7.4225,8.636,8.1377,7.9655,8.7779,7.2181,8.4528,8.1135,8.8034,11.2485,9.9502,11.3291,9.6789,9.0046,9.9866,9.8943,10.4241,10.3068,11.2155,11.5123,11.4427,11.6609,12.1608,12.311,12.3257,12.225,11.9721,11.5526,11.4976,10.7722,10.8235,11.3877,11.8515,13.5715,13.1831,13.2967,14.0538,14.6563
Tunisia,TUN,Coal,GCP,CO2,0.11383,0.13557,0.091787,0.098928,0.10626,0.1321,0.21251,0.35907,0.31844,0.32213,0.36309,0.2526,0.35202,0.2748,0.42869,0.3151,0.28964,0.26014,0.29678,0.37373,0.2345,0.31144,0.18694,0.25648,0.26381,0.25282,0.22357,0.25282,0.30778,0.2967,0.26388,0.27114,0.27853,0.28946,0.26387,0.23822,0.23821,0.26009,0.20885,0.29678,0.27846,0.25648,0.21618,0.062299,,,,,,,0.05496,0.043968,,,,,,,,
Tunisia,TUN,Gas flaring,GCP,CO2,,,,,,,,,,,,,0.040335,0.032976,0.014656,0.014656,0.014665,0.040304,0.025648,0.032976,0.043968,0.058624,0.065977,0.047632,0.058624,0.080608,0.11362,0.10992,0.025648,0.032967,0.003665,0.084272,0.20523,0.25282,0.26387,0.26021,0.25287,0.25642,0.26014,0.26014,0.26014,0.26747,0.27114,0.25286,0.28579,0.28946,0.29678,0.30049,0.30049,0.35174,0.42502,0.40304,0.39205,0.39205,0.3517,0.34442,0.29678,0.28946,0.28946,0.28946
Tunisia,TUN,Gas,GCP,CO2,0.014687,0.014656,0.014686,0.014656,0.01832,0.018347,0.01832,0.01832,0.021962,0.021963,0.011003,0.0036608,0.044002,0.26381,0.46533,0.48731,0.49495,0.53128,0.65952,0.76211,0.90134,0.88669,0.95667,0.93432,1.6928,2.1068,1.4514,2.4622,2.0592,3.1538,2.4995,1.876,2.5838,2.4879,3.4266,3.7528,3.991,4.2969,4.8072,5.027,5.3348,5.9137,5.9137,6.2446,6.5146,6.7088,6.8956,8.0511,8.7656,9.1197,11.6369,11.2668,12.1572,12.1242,12.0566,11.5709,11.9336,12.4393,12.4192,12.4725
Tunisia,TUN,Cement,GCP,CO2,0.20031,0.16354,0.17844,0.17808,0.22533,0.22566,0.23623,0.23259,0.25051,0.29773,0.2692,0.28686,0.30915,0.25803,0.2653,0.30528,0.23565,0.28172,0.43207,0.67481,0.86592,0.98091,0.86082,1.3753,1.3356,1.4652,1.4258,1.6203,1.5314,1.5434,1.5566,1.883,1.8741,1.9947,2.1429,2.293,2.1122,2.0401,2.1083,2.2295,2.5814,2.5953,2.7149,2.7048,2.9654,2.9594,3.0844,3.1078,3.2952,3.2976,3.4881,3.0384,2.9338,2.9616,3.6322,3.7878,3.5946,3.5946,3.5946,3.5946
Turkey,TUR,Total fossil fuels and cement,GCP,CO2,16.7985,17.3408,21.6045,22.6399,26.303,27.353,31.5058,33.4791,36.2655,38.7527,42.5792,47.6382,53.7219,59.31,60.9287,65.4194,73.3595,81.1208,76.714,75.038,75.2124,79.1862,86.2102,89.8124,94.9063,105.6626,115.6182,128.4426,124.728,137.5705,151.5085,157.982,163.9222,171.0112,167.4331,180.903,199.5219,212.0056,212.0403,207.8042,229.7906,213.4861,220.9777,236.4839,244.4641,264.2008,281.6492,312.7367,309.3212,315.3596,314.38,339.4823,353.6662,345.2206,361.6755,381.3319,401.2397,425.3292,419.1947,405.1264
Turkey,TUR,Oil,GCP,CO2,4.4701,5.7158,8.5591,8.3466,10.49,11.5254,13.7217,16.347,18.5929,19.7251,21.9474,26.2342,30.7132,35.735,36.6913,39.3147,43.8837,50.6768,49.0866,43.6199,45.0489,45.0416,47.8355,49.0297,48.9748,50.9443,53.7472,61.9821,58.8768,63.149,60.1107,58.7722,63.2494,73.155,70.6491,78.0821,82.1312,81.9359,77.52,78.8975,82.6313,78.1811,80.1382,81.7164,85.6897,83.9543,82.535,87.1312,85.8248,83.3526,79.7119,82.9364,88.6275,93.5187,97.9918,107.6282,115.8829,118.4478,116.1058,118.1499
